"country","countrycode","year","month","cpi_sa","cpi_yoy_nsa","exchange_rate_neer","exchange_rate_reer","exchnage_rate_vs_usd","ind_prod_const","ind_prod_const_sa","time","usa_imp_sa","usa_ip_sa","chn_ip_sa","ln_ip","ln_usa_ip","ln_chn_ip","ln_usa_imports","ln_er_usd","cc"
"Singapore","SGP",2007,10,94.48507220133,4.02305460773,94.76469541786,93.6194026087,1.46543478261,5043209585.71294,4835238196.14229,573,166868,281594784407.429,179769905734.953,22.2991962296107,26.3637349397783,25.9149435686399,12.0249583596913,0.382151978377143,"SGP"
"Malaysia","MYS",2007,10,93.5614798774,1.9220830917,97.4876547029,96.70309347826,3.37586956522,8647085242.4668,8436572001.74144,573,166868,281594784407.429,179769905734.953,22.8558419021175,26.3637349397783,25.9149435686399,12.0249583596913,1.21665294009278,"MYS"
"Philippines","PHL",2007,10,87.70046878855,3.0697245288,106.62965813249,96.97806586957,44.27923913043,6186790489.30402,5318598542.99004,573,166868,281594784407.429,179769905734.953,22.3944756738269,26.3637349397783,25.9149435686399,12.0249583596913,3.79051592454985,"PHL"
"Thailand","THA",2007,10,94.45034932436,2.53665668621,105.21004043478,104.73873043478,34.16491304348,11487061084.8035,11805761144.0233,573,166868,281594784407.429,179769905734.953,23.1918534818156,26.3637349397783,25.9149435686399,12.0249583596913,3.53119918303647,"THA"
"Singapore","SGP",2007,11,95.20824627385,4.81923091669,94.94738943448,94.09440136364,1.44727272727,4960342425.43245,4827690269.70782,574,171602,283173292309.675,182171685036.655,22.297633985205,26.3693248875027,25.9282154037496,12.0529331209797,0.369680907615982,"SGP"
"Malaysia","MYS",2007,11,94.20376815107,2.33238437371,96.90442375421,96.11406931818,3.35636363636,8758464560.5782,8916958360.43085,574,171602,283173292309.675,182171685036.655,22.9112207344046,26.3693248875027,25.9282154037496,12.0529331209797,1.2108581368352,"MYS"
"Philippines","PHL",2007,11,88.12103268062,3.0532749259,107.8648800605,97.96895840909,43.166,6228782279.9554,5357352871.23003,574,171602,283173292309.675,182171685036.655,22.4017358227287,26.3693248875027,25.9282154037496,12.0529331209797,3.76505314833678,"PHL"
"Thailand","THA",2007,11,95.3474128864,3.07515321379,103.99120113636,103.64121272727,33.88236363636,11600347880.2587,11882636201.0841,574,171602,283173292309.675,182171685036.655,23.1983440287124,26.3693248875027,25.9282154037496,12.0529331209797,3.52289463229608,"THA"
"Philippines","PHL",2007,12,88.88029069376,3.7371066548,112.10771682287,102.4547102381,41.6049047619,6711687872.44633,5815429991.27345,575,169741,283305865460.579,184886016340.366,22.4837805653721,26.3697929476299,25.94300534425,12.0420290248696,3.7282180632475,"PHL"
"Singapore","SGP",2007,12,94.95055021591,4.22650068169,95.07120772122,93.08709571429,1.44957142857,4926275505.82726,4632174626.90542,575,169741,283305865460.579,184886016340.366,22.2562922766156,26.3697929476299,25.94300534425,12.0420290248696,0.371267946240647,"SGP"
"Thailand","THA",2007,12,95.77993816605,3.07998441179,108.32082809524,107.57395690476,33.71085714286,11698236470.5065,11969360581.7813,575,169741,283305865460.579,184886016340.366,23.2056159366919,26.3697929476299,25.94300534425,12.0420290248696,3.51781995588385,"THA"
"Malaysia","MYS",2007,12,94.58481866212,2.34896745677,97.99868753363,96.88144428571,3.33376190476,9153354870.24588,8965249726.67177,575,169741,283305865460.579,184886016340.366,22.9166217993514,26.3697929476299,25.94300534425,12.0420290248696,1.20410136748934,"MYS"
"Malaysia","MYS",2008,1,94.91304367693,2.31080555789,99.06578359651,97.85436043478,3.26967391304,9224232618.13495,9254796657.32333,576,175412,282552914502.097,187963755980.458,22.9484078116147,26.367131677965,25.9595149938525,12.0748927716313,1.18469025915384,"MYS"
"Thailand","THA",2008,1,96.6978840785,4.36788593524,106.4580876087,106.37827934783,33.19956521739,11791725573.5521,11851710635.944,576,175412,282552914502.097,187963755980.458,23.1957380515726,26.367131677965,25.9595149938525,12.0748927716313,3.50253677997494,"THA"
"Philippines","PHL",2008,1,89.80665276002,4.5105127837,112.88804315121,104.21040304348,40.89704347826,5584908156.63417,5568920294.59595,576,175412,282552914502.097,187963755980.458,22.4404670291146,26.367131677965,25.9595149938525,12.0748927716313,3.71105777384084,"PHL"
"Singapore","SGP",2008,1,95.54719784557,6.01888226278,95.30947753858,93.98308521739,1.43130434783,4906817575.46882,4895682477.99247,576,175412,282552914502.097,187963755980.458,22.3116195267022,26.367131677965,25.9595149938525,12.0748927716313,0.358586159882453,"SGP"
"Philippines","PHL",2008,2,90.22721665209,4.99993474374,112.75296244766,103.71705452381,40.635,5563912261.30848,5598131776.10862,577,179496,281586717075.731,189539515228.565,22.4456987676177,26.3637062906424,25.9678633633645,12.0979082025396,3.70462976420517,"PHL"
"Singapore","SGP",2008,2,96.18563402517,6.71216999356,95.95313296458,94.62258619048,1.41114285714,4677736190.89746,5142085753.85303,577,179496,281586717075.731,189539515228.565,22.3607246227909,26.3637062906424,25.9678633633645,12.0979082025396,0.344399913061095,"SGP"
"Thailand","THA",2008,2,97.00538454724,5.31656502832,102.79782333333,102.58170619048,32.60038095238,11468363264.1943,11579717986.5733,577,179496,281586717075.731,189539515228.565,23.1725209553036,26.3637062906424,25.9678633633645,12.0979082025396,3.48432397396021,"THA"
"Malaysia","MYS",2008,2,95.22386306952,2.62666990731,99.67091258508,98.26893738095,3.22419047619,8353448858.35493,9028027281.46617,577,179496,281586717075.731,189539515228.565,22.9235997177698,26.3637062906424,25.9678633633645,12.0979082025396,1.17068190360328,"MYS"
"Singapore","SGP",2008,3,96.5617309746,7.03569314702,95.94646625669,94.64550238095,1.38423809524,5681529166.92836,5483568554.63806,578,175126,280913901612.116,191590211232.6,22.425021922072,26.3613140593732,25.9786246115778,12.07326099383,0.325149876532251,"SGP"
"Philippines","PHL",2008,3,90.98535316152,5.88219939703,108.55298265612,100.20158333333,41.34733333333,5633898579.06079,5243215261.30176,578,175126,280913901612.116,191590211232.6,22.3802007465892,26.3613140593732,25.9786246115778,12.07326099383,3.72200792926509,"PHL"
"Malaysia","MYS",2008,3,95.44995425228,2.71832065632,98.85704756305,97.18059238095,3.18647619048,8859718486.13401,8481663992.54179,578,175126,280913901612.116,191590211232.6,22.8611724930361,26.3613140593732,25.9786246115778,12.07326099383,1.15891566374681,"MYS"
"Thailand","THA",2008,3,97.34200856411,5.30497531286,99.66769428571,99.70163333333,31.42933333333,12234973909.1683,11351284794.2565,578,175126,280913901612.116,191590211232.6,23.1525967721993,26.3613140593732,25.9786246115778,12.07326099383,3.44774163942734,"THA"
"Singapore","SGP",2008,4,97.79101081859,7.57198493264,97.26436757384,96.96595590909,1.36354545455,4473086009.61959,4434589391.37098,579,182776,278787352976.517,192548837876.422,22.21270086474,26.3537151524528,25.9836156617512,12.1160166383543,0.310088259418185,"SGP"
"Malaysia","MYS",2008,4,95.71152790476,3.07598856265,99.37290819787,97.54550636364,3.16309090909,8697712205.24471,8740231033.22498,579,182776,278787352976.517,192548837876.422,22.8912024602719,26.3537151524528,25.9836156617512,12.1160166383543,1.1515496853237,"MYS"
"Philippines","PHL",2008,4,91.9969495099,7.16431949416,106.8814158087,99.82026227273,41.84877272727,5962834272.49663,5713617416.22107,579,182776,278787352976.517,192548837876.422,22.4661181830043,26.3537151524528,25.9836156617512,12.1160166383543,3.73406247099222,"PHL"
"Thailand","THA",2008,4,98.29287043208,6.03611489866,99.10990818182,100.45656045455,31.59390909091,10624761593.1828,11982098866.6483,579,182776,278787352976.517,192548837876.422,23.2066796118384,26.3537151524528,25.9836156617512,12.1160166383543,3.45296435172648,"THA"
"Malaysia","MYS",2008,5,96.33218676233,3.82172163405,98.28227547333,97.00768068182,3.21631818182,8748339168.02262,8739348484.29898,580,183767,277206962696.875,194201562849.735,22.8911014797048,26.3480302219008,25.9921624404012,12.1214239298025,1.16823728355585,"MYS"
"Philippines","PHL",2008,5,93.17677141511,8.43241409013,104.98643431451,98.75429636364,42.9575,6039819222.02417,5541935493.4944,580,183767,277206962696.875,194201562849.735,22.4356096437479,26.3480302219008,25.9921624404012,12.1214239298025,3.76021125483876,"PHL"
"Singapore","SGP",2008,5,98.39578399963,7.53012812381,98.16106874001,97.99790431818,1.36531818182,4166172903.61447,4228725784.90842,580,183767,277206962696.875,194201562849.735,22.1651665517427,26.3480302219008,25.9921624404012,12.1214239298025,0.311387501707717,"SGP"
"Thailand","THA",2008,5,100.02663923034,7.56303147004,98.46856681818,101.60939068182,32.05722727273,11549753777.434,11816072854.2162,580,183767,277206962696.875,194201562849.735,23.1927265478823,26.3480302219008,25.9921624404012,12.1214239298025,3.46752265787456,"THA"
"Thailand","THA",2008,6,101.01276625338,8.62617703202,95.5052147619,98.83158714286,33.2159047619,11569551469.8437,11981808401.505,581,186963,276537643076.995,196055374276.176,23.2066553699533,26.3456127899697,26.0016629780924,12.1386660152971,3.50302882030364,"THA"
"Malaysia","MYS",2008,6,99.91737076004,7.68667746878,97.35518543672,99.39121666667,3.25923809524,8596458279.68889,8642173554.19578,581,186963,276537643076.995,196055374276.176,22.8799199568969,26.3456127899697,26.0016629780924,12.1386660152971,1.18149345494689,"MYS"
"Philippines","PHL",2008,6,94.2713590382,9.38358036098,102.08025600662,96.82083809524,44.31880952381,6088809644.45079,5555749246.47534,581,186963,276537643076.995,196055374276.176,22.4380991287961,26.3456127899697,26.0016629780924,12.1386660152971,3.7914091811534,"PHL"
"Singapore","SGP",2008,6,98.70919812416,7.56425824732,98.41927277199,97.1383147619,1.36780952381,4780123447.44808,4568138992.96142,581,186963,276537643076.995,196055374276.176,22.2423717363682,26.3456127899697,26.0016629780924,12.1386660152971,0.313210572524996,"SGP"
"Malaysia","MYS",2008,7,100.81518709911,8.52016104532,97.09514519422,99.78965086957,3.25039130435,9072351729.80123,8882599333.95758,582,194334,275079607328.106,196440646164.441,22.907360068905,26.3403263739145,26.0036261674851,12.1773336071904,1.17877539043245,"MYS"
"Philippines","PHL",2008,7,95.28295538658,10.23458584181,100.00965143058,96.05364826087,44.90065217391,6256776807.05633,5631521050.27124,582,194334,275079607328.106,196440646164.441,22.4516454113961,26.3403263739145,26.0036261674851,12.1773336071904,3.80445231967412,"PHL"
"Thailand","THA",2008,7,101.54997452566,9.15195138848,94.15058673913,97.43047173913,33.49334782609,11718034162.9161,12495380980.883,582,194334,275079607328.106,196440646164.441,23.2486248914354,26.3403263739145,26.0036261674851,12.1773336071904,3.5113468467574,"THA"
"Singapore","SGP",2008,7,99.2861122719,6.57520933014,98.51433794467,97.83113456522,1.35913043478,4546255287.67671,4318996550.24963,582,194334,275079607328.106,196440646164.441,22.1862889321864,26.3403263739145,26.0036261674851,12.1773336071904,0.306845109062261,"SGP"
"Singapore","SGP",2008,8,99.66801318661,6.4321396254,97.0500553713,96.88438666667,1.40523809524,4443868031.12609,4369275479.56308,583,186261,270849636407.776,196152948179.018,22.1978630381582,26.3248296566377,26.002160539716,12.1349041949005,0.340206751232781,"SGP"
"Thailand","THA",2008,8,98.86571545417,6.57549408667,95.20116142857,95.5148747619,33.85333333333,11738931727.1263,12168439133.6869,583,186261,270849636407.776,196152948179.018,23.222111480477,26.3248296566377,26.002160539716,12.1349041949005,3.52203746816827,"THA"
"Malaysia","MYS",2008,8,100.97014484427,8.45389547059,96.65999982597,99.77455380952,3.32995238095,8829342308.46727,8669796154.05992,583,186261,270849636407.776,196152948179.018,22.88311111582,26.3248296566377,26.002160539716,12.1349041949005,1.20295800387509,"MYS"
"Philippines","PHL",2008,8,96.04109189601,10.67943597896,102.17073157665,98.22817285714,44.99095238095,6004826063.14802,5420423528.40897,583,186261,270849636407.776,196152948179.018,22.4134397911179,26.3248296566377,26.002160539716,12.1349041949005,3.8064614113543,"PHL"
"Thailand","THA",2008,9,99.26367323403,6.13042666707,95.47283,95.85149090909,34.27490909091,11779626983.7462,11863919583.8513,584,175833,259113820075.607,196774091531.473,23.1967676635941,26.2805332618632,26.0053221641759,12.0772899599279,3.53441357310088,"THA"
"Singapore","SGP",2008,9,99.77016297534,6.79008510903,97.29802464913,96.79358795455,1.42986363636,5028600596.46619,4667783795.97123,584,175833,259113820075.607,196774091531.473,22.2639502340966,26.2805332618632,26.0053221641759,12.0772899599279,0.357579080536028,"SGP"
"Malaysia","MYS",2008,9,100.80581303197,8.13842766058,95.32759087557,97.7829725,3.44190909091,8525580531.79982,8500353435.1796,584,175833,259113820075.607,196774091531.473,22.8633735801876,26.2805332618632,26.0053221641759,12.0772899599279,1.23602628573515,"MYS"
"Philippines","PHL",2008,9,96.12520467443,10.34851235307,99.6173831702,95.73237477273,46.74454545455,6312765861.25817,5685081143.32985,584,175833,259113820075.607,196774091531.473,22.4611112372801,26.2805332618632,26.0053221641759,12.0772899599279,3.84469757415868,"PHL"
"Malaysia","MYS",2008,10,100.68010028981,7.60849488673,96.14106963791,97.97565043478,3.52060869565,8424326606.244,8215253690.03691,585,174067,261608507947.692,195497515792.402,22.829258469278,26.2901149787364,25.9988135093469,12.0671955615523,1.25863389956079,"MYS"
"Singapore","SGP",2008,10,100.55369828667,6.42284113665,96.86082114658,97.73397282609,1.47660869565,4429259041.87934,4275656843.62594,585,174067,261608507947.692,195497515792.402,22.1762035751643,26.2901149787364,25.9988135093469,12.0671955615523,0.389748036593487,"SGP"
"Thailand","THA",2008,10,98.23453447535,4.00653377998,97.29102065217,96.48231869565,34.43469565217,11488160956.604,11879773116.1032,585,174067,261608507947.692,195497515792.402,23.1981030527274,26.2901149787364,25.9988135093469,12.0671955615523,3.53906465062945,"THA"
"Philippines","PHL",2008,10,96.04109189601,9.51035179478,98.9543534878,95.04616565217,48.03286956522,6403748074.33617,5510165108.7796,585,174067,261608507947.692,195497515792.402,22.429860424958,26.2901149787364,25.9988135093469,12.0671955615523,3.87188555916001,"PHL"
"Malaysia","MYS",2008,11,99.56142481621,5.68730611343,95.45155380784,97.37572275,3.5882,8090188651.9098,8246996042.97996,586,150372,258303053239.956,192909186778.13,22.8331148549842,26.277399357497,25.9854853802867,11.9208675029533,1.27765068400315,"MYS"
"Singapore","SGP",2008,11,100.48521149649,5.54255059742,97.29529724629,98.732015,1.50745,4629060282.04552,4575443437.898,586,150372,258303053239.956,192909186778.13,22.2439694572933,26.277399357497,25.9854853802867,11.9208675029533,0.410419481573296,"SGP"
"Philippines","PHL",2008,11,96.04109189601,8.9877058569,97.77764939922,94.59106475,49.12445,5745876687.46448,4964395354.15578,586,150372,258303053239.956,192909186778.13,22.3255573453872,26.277399357497,25.9854853802867,11.9208675029533,3.894356874198,"PHL"
"Thailand","THA",2008,11,97.3593430194,2.1101045871,96.96967025,95.6055035,35.06265,10614862746.978,10961924760.8029,586,150372,258303053239.956,192909186778.13,23.117693719909,26.277399357497,25.9854853802867,11.9208675029533,3.55713646134863,"THA"
"Malaysia","MYS",2008,12,98.8268363574,4.48488219916,95.37073906122,96.21593043478,3.54795652174,7705423734.7977,7549913876.66292,587,139234,250764938501.323,196347832899.442,22.7448019930778,26.2477818372934,26.0031535809828,11.8439112499311,1.26637181007123,"MYS"
"Philippines","PHL",2008,12,95.78763205706,7.77151076958,97.81101583041,95.04484608696,47.93582608696,5619901315.51032,4826584519.97402,587,139234,250764938501.323,196347832899.442,22.2974049157486,26.2477818372934,26.0031535809828,11.8439112499311,3.86986315986247,"PHL"
"Thailand","THA",2008,12,96.24483379353,0.48537891794,95.00964108696,92.54876347826,35.03630434783,9410503125.3905,9677460453.96096,587,139234,250764938501.323,196347832899.442,22.9930653540177,26.2477818372934,26.0031535809828,11.8439112499311,3.55638479098049,"THA"
"Singapore","SGP",2008,12,100.06384361796,5.38521724248,97.12829825609,98.72600108696,1.47543478261,4268435828.34172,4004357584.60654,587,139234,250764938501.323,196347832899.442,22.1106490012566,26.2477818372934,26.0031535809828,11.8439112499311,0.388952714227456,"SGP"
"Malaysia","MYS",2009,1,98.62921591904,3.91534408565,95.30248529931,95.73080931818,3.56827272727,7604169809.24188,7604489702.92447,588,129116,244798339977.466,195496648445.652,22.7520046601992,26.2237006064238,25.9988090727244,11.7684665040896,1.27208164881174,"MYS"
"Singapore","SGP",2009,1,99.48344709105,4.11969093206,96.72474338278,97.95533636364,1.48872727273,3644725236.37306,3868251427.2883,588,129116,244798339977.466,195496648445.652,22.0760684143092,26.2237006064238,25.9988090727244,11.7684665040896,0.39792157556245,"SGP"
"Philippines","PHL",2009,1,96.29343023125,7.22304781648,99.9449224513,97.83575659091,47.22354545455,3982221480.10632,3980355038.58192,588,129116,244798339977.466,195496648445.652,22.104636857938,26.2237006064238,25.9988090727244,11.7684665040896,3.85489261258608,"PHL"
"Thailand","THA",2009,1,96.16551666919,-0.55054711319,95.55593227273,93.01205204545,34.91177272727,8756079404.07126,8807330281.72178,588,129116,244798339977.466,195496648445.652,22.8988501982491,26.2237006064238,25.9988090727244,11.7684665040896,3.55282409975522,"THA"
"Thailand","THA",2009,2,96.80457154464,-0.20701222261,96.543536,94.80119,35.3298,8817672224.90131,8905845990.84015,589,121807,243196436813.296,197144296856.101,22.9099737509544,26.21713533567,26.0072017689089,11.7101931038709,3.56472680044362,"THA"
"Singapore","SGP",2009,2,99.37781492316,3.3187709686,96.72508239097,97.86307725,1.5178,4141741700.32097,4283326510.80934,589,121807,243196436813.296,197144296856.101,22.1779957668111,26.21713533567,26.0072017689089,11.7101931038709,0.417261917987675,"SGP"
"Philippines","PHL",2009,2,96.71511562703,7.19062298016,99.91629439915,99.4911735,47.6766,4220174960.46417,4251911995.05347,589,121807,243196436813.296,197144296856.101,22.1706345999056,26.21713533567,26.0072017689089,11.7101931038709,3.86444071148967,"PHL"
"Malaysia","MYS",2009,2,98.83222066916,3.7893417504,95.13567614731,96.00355675,3.63435,7320658817.68559,7913381283.53261,589,121807,243196436813.296,197144296856.101,22.7918209968601,26.21713533567,26.0072017689089,11.7101931038709,1.29043027793941,"MYS"
"Malaysia","MYS",2009,3,98.84358862927,3.55540702307,94.89002129595,95.33717727273,3.67604545455,7745925305.02002,7391947994.28987,590,121885,239353697814.471,205813699852.983,22.7236571358565,26.201208202068,26.0502372269013,11.7108332562162,1.30183756963734,"MYS"
"Thailand","THA",2009,3,97.06300392616,-0.28662305418,96.31247409091,94.90540363636,35.76440909091,10088024154.521,9284585837.9605,590,121885,239353697814.471,205813699852.983,22.9516214252592,26.201208202068,26.0502372269013,11.7108332562162,3.57695323943057,"THA"
"Philippines","PHL",2009,3,96.79922840545,6.38990237649,100.20691971073,98.66501090909,48.43809090909,4766068238.93217,4452999838.01096,590,121885,239353697814.471,205813699852.983,22.2168438269085,26.201208202068,26.0502372269013,11.7108332562162,3.88028650645262,"PHL"
"Singapore","SGP",2009,3,99.02145145563,2.54730363282,96.68914546638,97.01654090909,1.52909090909,3849375417.65092,3695805656.41059,590,121885,239353697814.471,205813699852.983,22.0304644072034,26.201208202068,26.0502372269013,11.7108332562162,0.424673381745837,"SGP"
"Malaysia","MYS",2009,4,98.62763501998,3.04676686189,94.96020833453,95.41726772727,3.60918181818,7685172949.68653,7744218017.75151,591,120572,237437437625.134,206636931598.459,22.7702123396431,26.1931700051941,26.0542291366035,11.700002363848,1.28348110349391,"MYS"
"Thailand","THA",2009,4,97.38304263649,-0.9256294903,95.88606590909,95.35040363636,35.43722727273,9230124150.10251,10387279315.2981,591,120572,237437437625.134,206636931598.459,23.0638477516843,26.1931700051941,26.0542291366035,11.700002363848,3.56776288545074,"THA"
"Singapore","SGP",2009,4,98.63955054093,0.86770728233,96.64656713147,96.21123045455,1.50354545455,4507215095.13646,4450233077.61015,591,120572,237437437625.134,206636931598.459,22.216222308744,26.1931700051941,26.0542291366035,11.700002363848,0.407825955480309,"SGP"
"Philippines","PHL",2009,4,97.05156674069,5.49433134219,99.4202505068,98.42171363636,48.13568181818,4675086025.85417,4483608482.09087,591,120572,237437437625.134,206636931598.459,22.2236940239131,26.1931700051941,26.0542291366035,11.700002363848,3.87402372783679,"PHL"
"Thailand","THA",2009,5,96.75040729194,-3.27535940787,95.81179833333,95.08943190476,34.62595238095,10112221334.1328,10357997655.7945,592,118736,235049238531.463,211077061973.318,23.0610247786297,26.1830608548089,26.0754891263673,11.6846578202099,3.54460346971623,"THA"
"Singapore","SGP",2009,5,98.59776199099,0.20527098129,97.11169840576,97.19522785714,1.46133333333,4370823084.89234,4409693408.21214,592,118736,235049238531.463,211077061973.318,22.207071002041,26.1830608548089,26.0754891263673,11.6846578202099,0.379349260975324,"SGP"
"Malaysia","MYS",2009,5,98.5486941626,2.30090011943,95.07307510883,95.77093380952,3.52485714286,7776301482.68677,7752843938.53776,592,118736,235049238531.463,211077061973.318,22.7713255728097,26.1830608548089,26.0754891263673,11.6846578202099,1.25983990859477,"MYS"
"Philippines","PHL",2009,5,97.21979229751,4.33908668544,98.65742411696,97.59347261905,47.47176190476,5129997091.24417,4691888062.85548,592,118736,235049238531.463,211077061973.318,22.2691009104316,26.1830608548089,26.0754891263673,11.6846578202099,3.86013504804802,"PHL"
"Philippines","PHL",2009,6,97.38913935805,3.30724023888,97.18433054136,96.41671772727,47.94161363636,5178987513.67078,4725076753.97817,593,122156,234139243515.926,216224385347.25,22.2761496419884,26.1791818330878,26.0995825264815,11.713054195414,3.86998388793831,"PHL"
"Thailand","THA",2009,6,97.0912694794,-3.8821793714,96.53610863636,96.03669181818,34.124,10790842235.0638,11112455713.4879,593,122156,234139243515.926,216224385347.25,23.1313324524906,26.1791818330878,26.0995825264815,11.713054195414,3.53000094904645,"THA"
"Singapore","SGP",2009,6,98.65696243674,-0.05291876382,96.91434687584,96.38908772727,1.45277272727,4463388127.39622,4256178323.79506,593,122156,234139243515.926,216224385347.25,22.1716374874959,26.1791818330878,26.0995825264815,11.713054195414,0.373473956159776,"SGP"
"Malaysia","MYS",2009,6,98.53529408397,-1.38321961993,94.27667830247,95.17491636364,3.51822727273,7776301482.68677,7815467575.68363,593,122156,234139243515.926,216224385347.25,22.7793706295718,26.1791818330878,26.0995825264815,11.713054195414,1.25795724705132,"MYS"
"Singapore","SGP",2009,7,99.00287876677,-0.28527001274,96.78799264281,97.03727826087,1.44956521739,5364856012.78818,5147564087.55547,594,129912,236718369459.784,217944910978.409,22.361789447018,26.1901369569603,26.1075081658671,11.7746125771449,0.371263661392598,"SGP"
"Malaysia","MYS",2009,7,98.46256563803,-2.33359826904,93.19263712956,93.98511108696,3.54695652174,8353448858.35493,8197244315.31952,594,129912,236718369459.784,217944910978.409,22.8270638756287,26.1901369569603,26.1075081658671,11.7746125771449,1.26608991796051,"MYS"
"Philippines","PHL",2009,7,97.55736491488,2.38700564972,96.26815346684,95.59376565217,48.13547826087,5346954676.27632,4801152546.1004,594,129912,236718369459.784,217944910978.409,22.2921218398085,26.1901369569603,26.1075081658671,11.7746125771449,3.87401949900419,"PHL"
"Thailand","THA",2009,7,97.2113123843,-4.27244040348,96.2356126087,95.66836391304,34.05639130435,10697353132.0182,11306617780.6162,594,129912,236718369459.784,217944910978.409,23.1486540355443,26.1901369569603,26.1075081658671,11.7746125771449,3.52801771848656,"THA"
"Philippines","PHL",2009,8,97.80970325012,1.8415152506,95.76614114336,94.46708190476,48.2300952381,5311961517.40017,4807991569.85407,595,128770,239396454672.471,220669024786.526,22.2935452808196,26.2013868207395,26.119929790502,11.7657831462678,3.87598320874408,"PHL"
"Malaysia","MYS",2009,8,98.49154442241,-2.4547854474,93.37498996651,94.02595380952,3.5180952381,8201567970.0212,8084799439.04645,595,128770,239396454672.471,220669024786.526,22.8132515231182,26.2013868207395,26.119929790502,11.7657831462678,1.25791971760897,"MYS"
"Thailand","THA",2009,8,97.76252654924,-1.11584577106,95.85438714286,95.23998904762,34.02319047619,10795241722.266,11268482629.5891,595,128770,239396454672.471,220669024786.526,23.1452755179202,26.2013868207395,26.119929790502,11.7657831462678,3.52704236493932,"THA"
"Singapore","SGP",2009,8,99.35692064819,-0.31212876476,96.8185465966,96.92596095238,1.442,4999382617.9727,4911630516.104,595,128770,239396454672.471,220669024786.526,22.3148718042992,26.2013868207395,26.119929790502,11.7657831462678,0.366031038862757,"SGP"
"Philippines","PHL",2009,9,98.2313886459,2.19108399155,94.64343916309,93.8150775,48.05313636364,5703884896.81309,5123863110.45183,596,136267,241206494994.45,224202556928.545,22.3571745052555,26.2089192292746,26.1358157521963,11.8223714753845,3.87230740620266,"PHL"
"Thailand","THA",2009,9,98.29911401259,-0.97171421328,95.08082090909,94.52161772727,33.81531818182,11833520701.9725,11966766062.7434,596,136267,241206494994.45,224202556928.545,23.2053991498169,26.2089192292746,26.1358157521963,11.8223714753845,3.52091390047014,"THA"
"Malaysia","MYS",2009,9,98.82598438567,-1.96400245854,93.00229426829,93.68856272727,3.49304545455,7999060118.90957,7978665102.38942,596,136267,241206494994.45,224202556928.545,22.8000369540129,26.2089192292746,26.1358157521963,11.8223714753845,1.25077397878039,"MYS"
"Singapore","SGP",2009,9,99.13636996796,-0.6352530541,97.02124178337,96.61245295455,1.42295454545,4707016335.30264,4433676335.75391,596,136267,241206494994.45,224202556928.545,22.2124949494802,26.2089192292746,26.1358157521963,11.8223714753845,0.352735375835764,"SGP"
"Singapore","SGP",2009,10,99.6053303617,-0.94314574315,97.52024828831,97.39857522727,1.39790909091,4546255287.67671,4387962684.52583,597,139309,241994673301.347,227644900555.912,22.202130875341,26.2121815517094,26.1510527981069,11.8444497664389,0.334977613735836,"SGP"
"Malaysia","MYS",2009,10,99.1622598719,-1.50758731224,94.29804554138,94.98097681818,3.40445454545,8495204354.13307,8258868006.14087,597,139309,241994673301.347,227644900555.912,22.8345533698263,26.2121815517094,26.1510527981069,11.8444497664389,1.22508473453732,"MYS"
"Philippines","PHL",2009,10,98.90541237692,2.9823905834,96.14374708544,95.34026886364,46.86936363636,6018823326.69848,5191529616.93925,597,139309,241994673301.347,227644900555.912,22.3702942145821,26.2121815517094,26.1510527981069,11.8444497664389,3.84736423463655,"PHL"
"Thailand","THA",2009,10,98.64681432578,0.41968932069,94.98929659091,94.42832772727,33.40568181818,11473862623.197,11941722593.4603,597,139309,241994673301.347,227644900555.912,23.2033042053139,26.2121815517094,26.1510527981069,11.8444497664389,3.50872599983162,"THA"
"Malaysia","MYS",2009,11,99.48525625384,-0.07650409033,94.22807212878,94.96951642857,3.38966666667,8059812474.24306,8219213129.4194,598,143475,242965173304.619,230561303666.755,22.8297403150844,26.2161839502816,26.1637826235309,11.8739160829766,1.22073158814187,"MYS"
"Philippines","PHL",2009,11,99.41008904739,3.50787052174,95.27125102393,94.77074666667,47.04714285714,6088809644.45079,5295117792.92296,598,143475,242965173304.619,230561303666.755,22.390051061819,26.2161839502816,26.1637826235309,11.8739160829766,3.85115013851567,"PHL"
"Singapore","SGP",2009,11,99.65756604912,-0.82364900769,97.68817961836,97.51626190476,1.38857142857,4185630833.97291,4149411686.97208,598,143475,242965173304.619,230561303666.755,22.1462323989644,26.2161839502816,26.1637826235309,11.8739160829766,0.328275469416006,"SGP"
"Thailand","THA",2009,11,99.24053293897,1.93221303804,94.85430285714,94.49223261905,33.27123809524,11462863905.1917,11902264943.7552,598,143475,242965173304.619,230561303666.755,23.1999945503612,26.2161839502816,26.1637826235309,11.8739160829766,3.50469330290095,"THA"
"Malaysia","MYS",2009,12,99.83306324814,1.01817171107,94.06859277733,94.8489573913,3.41352173913,8282571110.46585,8106934825.50159,599,147620,243690426424.271,232957668291.539,22.8159856836328,26.2191645125395,26.1741225928539,11.902396683324,1.2277445264307,"MYS"
"Philippines","PHL",2009,12,99.83177444317,4.2219880576,96.99375073321,96.9538723913,46.33491304348,6305767229.48294,5379662826.24059,599,147620,243690426424.271,232957668291.539,22.4058915374537,26.2191645125395,26.1741225928539,11.902396683324,3.83589573834498,"PHL"
